"Group.1" "Group.2" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.."
"WALKING_DOWNSTAIRS" 15 0.686669902380952 0.180901899385476 -0.392508248095238 -0.0105042778571429 -1.09314821071429 -0.855126068900714 0.205739552207143 0.0309218209238095 -0.414026872464286 -0.455311179 -0.407883732761905 -0.179472265953571 -0.504233964421429 -0.624505666735714 -0.4284635472 0.673653395261905 0.673653395261905 0.122365103362619 -0.405936032811905 -1.07310677928571 0.70163550697619 0.287511703564286 -0.617219763833333 0.170031489080952 -0.034205543932619 -0.806975683166667 -0.578989565735714 -0.763305150238095 -0.526868101523809 0.484274407404762 0.308921085283333 -0.723285837214286 -1.158868575
"SITTING" 15 -0.714180976305085 -0.934126010108475 -1.06299927828814 -0.0922566215254237 -0.732712106677966 -0.950157999178644 -0.909683055033898 -0.987111374708475 -0.98938310019922 -1.02591522828814 -1.05566439577458 -0.868567994491525 -1.08825394950847 -1.02992018542186 -1.04035203674068 -1.89664774186441 -1.89664774186441 -1.97074685762712 -1.92080670322034 -1.98190894338983 -1.97400438847458 -1.85808913111864 -1.9089317179661 -1.97742046169492 -1.95787205915254 -1.9726025320339 -1.97503451084746 -1.95265781711864 -1.93296016661017 -1.89094793945763 -1.96796568881356 -1.93714040830508 -1.97968490101695
"STANDING" 15 -0.710033443396226 -0.950251784341509 -1.05758109060377 -0.0229031850943396 -1.13040115379245 -0.894212553754717 -0.910230998169811 -0.961547844420811 -0.991889311689434 -0.974034158300943 -1.0372963360566 -0.891972372537736 -1.07287309830189 -1.03195816316415 -1.03357151511509 -1.90980804886792 -1.90980804886792 -1.96148992622642 -1.87824815981132 -1.9658399054717 -1.97678596150943 -1.87363523207547 -1.91337942584906 -1.97228762622642 -1.93781881301887 -1.96928676226415 -1.89865552037736 -1.9445767509434 -1.93954703867925 -1.91054139018868 -1.95926287226415 -1.88557220396226 -1.96351780132075
"LAYING" 15 -0.682779899027778 -0.979389076566528 -1.04811707556944 -1.13350279741667 -0.0867936393055555 -0.987629647638889 -0.904987842944444 -0.958523160639167 -0.982842236346389 -0.973997769473611 -1.023112999 -0.843085151875 -1.07619066548611 -1.02207073125972 -1.04254618840139 -1.89865476944444 -1.89865476944444 -1.95353469097222 -1.86864813486111 -1.95688506708333 -1.94573500111111 -1.92705155444444 -1.87548993819444 -1.96527928972222 -1.94404854138889 -1.95552078111111 -1.91363809152778 -1.92430280069444 -1.91820593097222 -1.90150959402778 -1.94621130069444 -1.87049488722222 -1.94837356458333
"WALKING" 16 -0.128668959411765 -0.334998455298235 -0.268603840039216 -0.0564882694117647 -1.04060948923529 -1.17873844862745 -0.319201361254902 -0.415879411845098 -0.436650184627451 -0.669344038338039 -0.682189203078431 -0.283624457019608 -0.786807071027451 -0.755625437258824 -0.624563446482353 -0.730575961568627 -0.730575961568627 -0.76653104745098 -1.15101033705882 -1.39435027254902 -0.803860921568627 -0.675871346470588 -0.424864366176471 -0.844290297647059 -0.88788348 -0.878968676666667 -1.26948762313725 -1.23167280784314 -0.836105102352941 -1.00261422705882 -0.819726245098039 -1.39036554235294 -1.46640914392157
"WALKING_UPSTAIRS" 16 -0.141097728941176 -0.178098239579608 -0.253358343466667 -0.12153927 -1.01425006372549 -1.28670925686275 -0.444836472496078 -0.408253003919608 -0.555357770445098 -0.436246278858823 -0.634996572696078 -0.372818050296078 -0.848172462241373 -0.804340196130392 -0.752517322015686 -0.568785411764706 -0.568785411764706 -0.976286179607843 -0.826450214509804 -1.53499839058824 -0.844620155686274 -0.434388051862745 -0.430414274321569 -1.08416195313725 -0.885732217647059 -1.18534442705882 -1.04229574764706 -1.20161866254902 -0.879736983431373 -0.789573994313726 -0.995528957843137 -1.16303339705882 -1.61314795941176
"WALKING_DOWNSTAIRS" 16 0.502838800121277 -0.165383696034043 -0.108438310670213 -0.0399666910638298 -1.01397106125532 -1.13597143957447 -0.0104012201702128 -0.276496205453191 -0.332693839125532 -0.476725808061702 -0.596594097387234 -0.361098329193617 -0.727580068798936 -0.64019044765617 -0.601847162654681 0.310263534225745 0.310263534225745 -0.244258698368085 -0.732135744042553 -1.18671885085106 0.302941844925957 -0.343278940609787 -0.0856658877387234 -0.281127700859149 -0.571465262438298 -0.606000775893617 -0.89121750713617 -1.04472701638298 -0.896101444255319 0.0606183706297872 -0.166528245024468 -0.968193785489362 -1.22314295468085
"SITTING" 16 -0.706057030869565 -0.96185766645942 -1.02881265094203 -0.0377008653623188 -1.05461146089855 -0.856545341431884 -0.917426462753623 -0.971944541816087 -0.994990270403768 -1.02223877756087 -1.01578913881159 -0.880714200257971 -1.08530373144928 -1.0356587213971 -1.0472014488029 -1.90293091681159 -1.90293091681159 -1.97108803318841 -1.88435978710145 -1.98070585884058 -1.9739362473913 -1.91128594594203 -1.89420437695652 -1.98253211898551 -1.96498294188406 -1.96554050594203 -1.9606907184058 -1.9211397542029 -1.92432831637681 -1.90092373084058 -1.96615919072464 -1.89292420942029 -1.97686948536232
"STANDING" 16 -0.705579408846154 -0.976898234985897 -1.05712669074359 -0.0437719405128205 -1.03843914026923 -1.1263002989359 -0.917382606871795 -0.970545159707705 -0.992836931220128 -1.00333383698077 -1.04877801030769 -0.895622735525641 -1.08720965529487 -1.03508766529487 -1.04713205238974 -1.92724331961538 -1.92724331961538 -1.9759667824359 -1.93663394666667 -1.98365800346154 -1.97852829153846 -1.92748832538462 -1.91853977128205 -1.98288578858974 -1.96666186615385 -1.97474985179487 -1.94708423666667 -1.96199666333333 -1.96716667205128 -1.92825613 -1.97241540487179 -1.93902336820513 -1.98184523076923
"LAYING" 16 -0.699464266857143 -0.959671501342 -1.07280076952857 -1.1705457201 -0.986014126428571 -0.0740015334285714 -0.910020697 -0.971586781424571 -0.989185177897643 -0.993165310542857 -1.08442257488571 -0.888160449914286 -1.08804503162857 -1.02382010858714 -1.05214420122857 -1.91973056257143 -1.91973056257143 -1.97624066014286 -1.91079713585714 -1.97905195171429 -1.95162226257143 -1.90071921185714 -1.93710444185714 -1.97786740542857 -1.97096794014286 -1.97389384985714 -1.953401991 -1.94422817242857 -1.97168878385714 -1.92613241714286 -1.97476168514286 -1.92922472285714 -1.97675367885714
"WALKING" 17 -0.047158317704918 -0.0360673288881967 -0.375616611213115 -0.0528709831147541 -1.14854058532787 -1.14716919781967 -0.278173777406557 -0.0805286485639344 -0.509927978195082 -0.489036168142623 -0.538910238311475 -0.310331169739344 -0.54125538612459 -0.598128621878689 -0.575803604052459 -0.612989354590164 -0.612989354590164 -0.576766055409836 -0.857504600491803 -1.05687593213115 -0.665797949016393 -0.120640555297869 -0.645224397213115 -0.767312223606557 -0.241270659504918 -1.06730005196721 -0.912565999344262 -0.929405074262295 -0.83757791704918 -0.994542551147541 -0.547170751983607 -1.13393813639344 -1.10309733885246
"WALKING_UPSTAIRS" 17 0.189652014482708 -0.0360366628704167 -0.35151139634375 -0.0959298064583333 -1.20012721958333 -1.22833130770833 -0.215861410039583 -0.318956221835417 -0.649835497577083 -0.52698778986875 -0.547889719345375 -0.1783092149 -0.748699742035417 -0.718172480559167 -0.63293441094625 -0.115683958079167 -0.115683958079167 -0.748146348333333 -0.676028509216667 -1.319679119375 -0.175290338547917 -0.142797909208333 -0.6047392050625 -0.647491264125 -0.742166192333333 -1.31334347875 -0.940691409979167 -1.002589535 -0.602165183770833 -0.367698813895833 -0.797682961041667 -1.00051153666667 -1.39316450604167
"WALKING_DOWNSTAIRS" 17 0.481638043530435 -0.0775251441732609 -0.320307431132609 -0.0212086641304348 -1.09765373330435 -1.06206075247826 0.0148143865934783 -0.315446151994783 -0.54572995143413 -0.302664029823913 -0.582799185493478 -0.452175109770217 -0.634571853717391 -0.610314970874565 -0.60102253118587 0.240358779268696 0.240358779268696 -0.42820837806087 -0.585329044394565 -1.13264527869565 0.236317759177609 -0.216325250434783 -0.563495402141304 -0.286968752321739 -0.65019954926087 -1.07171216913043 -0.709607694715217 -0.920517297391304 -0.944329906304348 -0.00381962450217391 -0.425218915719565 -0.838307446086957 -1.22074808391304
"SITTING" 17 -0.717086885625 -0.976014903928125 -1.079353280875 -0.045312869375 -0.969534779109375 -1.09241452574219 -0.919269616796875 -0.983027291852188 -0.992083746028438 -1.03218748479688 -1.05305327390469 -0.8936998456 -1.0895036340625 -1.03609530087531 -1.04493158192187 -1.9378125375 -1.9378125375 -1.984261214375 -1.94258799921875 -1.990781550625 -1.98862669515625 -1.92971713109375 -1.9377626778125 -1.98915578328125 -1.97824323078125 -1.97964631359375 -1.978452328125 -1.97360707765625 -1.96258674359375 -1.9390264346875 -1.981746876875 -1.9580801453125 -1.988829088125
"STANDING" 17 -0.713221416538461 -0.985588670134872 -1.08189482479577 -0.0810728183333333 -1.23329729397436 -1.17185951919231 -0.918007509948718 -0.980082725217949 -0.995253023249359 -1.00833077666179 -1.06218437725256 -0.897482176397436 -1.0905463649359 -1.03415178398718 -1.04696023257692 -1.95301329128205 -1.95301329128205 -1.98210600179487 -1.95586541397436 -1.98604509102564 -1.98224606217949 -1.94059789333333 -1.94723057666667 -1.98490460346154 -1.97447869192308 -1.98101401076923 -1.96248758217949 -1.97128062615385 -1.97268025307692 -1.95647258884615 -1.97963488551282 -1.96155455025641 -1.98490124294872
"LAYING" 17 -0.703180481746479 -0.961639075884225 -1.06048297984507 -1.16019631239437 -0.302674609014084 -0.234507063098592 -0.903580042526761 -0.969891871812817 -0.982956543107887 -0.99936870854231 -1.0659423554507 -0.864760280957746 -1.08284213607042 -1.01933171101408 -1.04871441801408 -1.90127940464789 -1.90127940464789 -1.96173437323944 -1.92005862042254 -1.96758053225352 -1.94679780549296 -1.89743971816901 -1.91552304802817 -1.96468531352113 -1.95555630352113 -1.96423421802817 -1.94915270943662 -1.94429690549296 -1.95452197816901 -1.91008885802817 -1.95934455014085 -1.92903828394366 -1.96474896408451
"WALKING" 18 -0.102117762678571 -0.244808238079464 -0.532566376535714 -0.0591456339285714 -1.22962874482143 -1.03341519033929 -0.291304486089286 -0.291884215203571 -0.622640769714286 -0.744379749102679 -0.557804275940357 -0.416945365358929 -0.674777497957143 -0.738302902051786 -0.713522736103214 -0.748254543392857 -0.748254543392857 -0.804687923392857 -1.10898123910714 -1.36307767607143 -0.749543355535714 -0.510879915892857 -0.929632629285714 -0.790789949821429 -0.6821726625 -1.26547439607143 -1.34457482464286 -1.0317888125 -1.08656211607143 -0.989949791071429 -0.858491237321429 -1.28923954089286 -1.48000469660714
"WALKING_UPSTAIRS" 18 -0.114767084827586 -0.233361188662029 -0.427029282706897 -0.0784085486206896 -1.25867682741379 -1.01395227315517 -0.481961931803448 -0.546775169443103 -0.75147094492069 -0.640909895639655 -0.559910385089655 -0.343248564225862 -0.850684332286552 -0.881619432289655 -0.78820537907069 -0.650987882758621 -0.650987882758621 -1.18079426862069 -0.897166734137931 -1.61717781724138 -0.815737102758621 -0.554001380741379 -0.792299767534483 -1.16474184258621 -1.16518171896552 -1.52087770448276 -1.19303500637931 -1.09324710344828 -0.970386528103448 -0.872779997931034 -1.16240747362069 -1.18707372534483 -1.68710415310345
"WALKING_DOWNSTAIRS" 18 -0.0141950961818182 -0.271080737840364 -0.522000936654545 -0.0281273961818182 -1.15877134363636 -0.971025422981818 -0.306319527838182 -0.447790941994545 -0.665423656729091 -0.560127899074545 -0.680852219676182 -0.384911092414545 -0.760372838954545 -0.803520648070909 -0.662714592481818 -0.523466220672727 -0.523466220672727 -0.8490333772 -0.889018293054545 -1.44582259254545 -0.635622664909091 -0.582847771818182 -0.924083007818182 -0.828778787636364 -0.930528721090909 -1.30088697545455 -1.00317936405455 -1.24928557436364 -0.99102681 -0.586272968963636 -0.769963785763636 -1.13858034650909 -1.50766684674545
"SITTING" 18 -0.717077969824561 -0.987797259026316 -1.08947749284211 -0.0842273021052632 -0.854149003245614 -0.816462765263158 -0.915001773105263 -0.977057114122632 -0.987365551333804 -1.02526266238596 -1.05533297797018 -0.896711444263158 -1.08964251407018 -1.03393672125439 -1.04511736556667 -1.9652694377193 -1.9652694377193 -1.98102892508772 -1.9590076677193 -1.98974235333333 -1.98805148596491 -1.95151859894737 -1.95871856280702 -1.98396377052632 -1.96933713596491 -1.97883134789474 -1.98253689982456 -1.97441278929825 -1.96582466280702 -1.96700761877193 -1.98145137385965 -1.96778787491228 -1.98977580929825
"STANDING" 18 -0.713560956849315 -0.970858788116438 -1.07032726512329 -0.0466968353424658 -1.18554226287671 -1.0246210020274 -0.91408272560274 -0.964807965007603 -0.990271654253973 -0.988841574472603 -1.0536431470411 -0.888501335178082 -1.08068836835616 -1.03180931442466 -1.03949746105479 -1.94489304082192 -1.94489304082192 -1.97198057958904 -1.92280391123288 -1.97720562068493 -1.98319898780822 -1.91415113027397 -1.93298899191781 -1.97983290465753 -1.95242272178082 -1.97554149260274 -1.92670163808219 -1.96236300821918 -1.94911700260274 -1.95006249958904 -1.97126442986301 -1.93146605041096 -1.9773681339726
"LAYING" 18 -0.709836072307692 -1.00355468938462 -1.09535759021538 -1.20331649661538 -0.274338118923077 -0.385461931846154 -0.91092257 -0.973852443243077 -0.991873694288154 -1.01804877868 -1.06796160373846 -0.891330191492308 -1.09581986501538 -1.02989165795385 -1.05186170050769 -1.97292078415385 -1.97292078415385 -1.97784781753846 -1.96130172461538 -1.98524817661538 -1.96950183046154 -1.97165633538462 -1.97583171061538 -1.97304595523077 -1.97207602646154 -1.97986161876923 -1.98545629938462 -1.96906894630769 -1.97148233969231 -1.97443689646154 -1.97825907507692 -1.96579793384615 -1.98463896923077
"WALKING" 19 0.225026231511346 0.162624202395192 -0.262214615542308 -0.0346389032692308 -1.18198930038462 -1.01903081069231 0.192531357761731 0.0953384676057985 -0.212143369703846 -0.0539328937817308 -0.189563042213654 -0.0243922882903846 -0.003116673825 -0.322307671838462 -0.273803261555769 -0.0345753732705769 -0.0345753732705769 0.145106869009615 0.0781987548846154 -0.436187457696154 -0.0878636453942308 0.281873653653462 -0.338295688659615 0.124474749002692 0.0961329436057692 -0.3571977445325 0.119753552331538 -0.230365270121154 -0.230775897967692 -0.292566176435962 0.050731034265 -0.236844447546154 -0.598591555846154
"WALKING_UPSTAIRS" 19 0.1133767136875 0.1459512609475 -0.3415231581825 -0.0870676195 -1.288145559 -1.05794443745 -0.09112454743775 0.0439320379175 -0.4126140294425 -0.3679463237125 -0.307147544125 -0.1103504231 -0.34118271556 -0.5267510648975 -0.428769570555 -0.16028563455225 -0.16028563455225 -0.398250299 -0.3260172142 -0.880190816825 -0.27681427001775 0.24437574503625 -0.45962516846 -0.4225878242925 -0.0870979597775 -0.88837332895 -0.672000256035 -0.3753469773825 -0.273627475195 -0.44788226222 -0.622062567015 -0.66597302035 -1.06547357525
"WALKING_DOWNSTAIRS" 19 0.889605124384615 0.500222218134077 -0.0843727896353333 -0.0177852843589744 -1.13289890641026 -1.02551000073769 0.617366068 0.31661950578718 -0.0295631398461538 0.061881792025641 0.075785530025641 0.132554165012821 0.145405691838462 -0.0540911800282051 0.0620896138725641 1.05807670171795 1.05807670171795 0.885102466694872 0.655825840510256 0.0436831595666667 1.19551856538462 0.922386587461538 0.0322957165910256 0.951121143528205 0.62648813872359 -0.0388024336128205 0.671575734994872 0.118593571589744 -0.00521915357692308 0.669500613179487 0.854751261476923 0.236016431953846 -0.166159077076923
"SITTING" 19 -0.702527346849315 -0.96712820400274 -1.06063726936986 -0.38798350109589 -0.609626279041096 -0.471268366164384 -0.911668572560274 -0.965475628456712 -0.984973672271836 -1.00604043485479 -1.01177909823288 -0.868696904484521 -1.08945088419178 -1.02998293657534 -1.04439085842466 -1.91382972287671 -1.91382972287671 -1.9706291609589 -1.89272085178082 -1.97528160123288 -1.95444227712329 -1.90881625205479 -1.91385002287671 -1.97535258150685 -1.96014142931507 -1.97213239575342 -1.96731971315068 -1.92378728589041 -1.93610502712329 -1.91543485561644 -1.96743891945205 -1.91472318575342 -1.97214386315068
"STANDING" 19 -0.711738736849315 -0.959854676379452 -1.06164155857534 -0.0483657049315068 -1.19532441561644 -0.828218326123288 -0.909379998534247 -0.960629893836027 -0.984850328579027 -0.971200285938082 -1.03271930642466 -0.889682240342466 -1.07417347644932 -1.03038852556986 -1.03583089794014 -1.9230550260274 -1.9230550260274 -1.96270976164384 -1.87969607260274 -1.96887106561644 -1.97851371972603 -1.89606662753425 -1.91629731342466 -1.97095331849315 -1.94359986369863 -1.9709878830137 -1.89447268479452 -1.94202890972603 -1.92831342794521 -1.93316989958904 -1.95831456219178 -1.89530167808219 -1.96676519232877
"LAYING" 19 -0.692365846024096 -0.990592654996385 -1.09365429909639 -1.63900276614458 -0.26134652686747 -0.301195179036145 -0.906373423628916 -0.963374949343855 -0.989248871939663 -1.01256488450174 -1.05888050707229 -0.864592410120482 -1.07170749016867 -1.02175538862084 -1.04687451177108 -1.92945429590361 -1.92945429590361 -1.96545262783133 -1.90917007927711 -1.96558800855422 -1.93661873120482 -1.94763089975904 -1.97008144554217 -1.96875656879518 -1.95084238253012 -1.97506519216867 -1.9581410126506 -1.93189236927711 -1.94934985638554 -1.9360141753012 -1.96007375253012 -1.92312074891566 -1.96121831783133
"WALKING" 20 0.0642465444509804 0.468571816382353 -0.342273694470588 -0.0703620607843137 -1.30644729666667 -0.988980653607843 -0.00652160954117647 0.223248938209804 -0.381320012078431 -0.256351036872549 0.0117270973247059 -0.0806124744431373 -0.321226681968627 -0.178971666529412 -0.281971698078431 -0.117528111342667 -0.117528111342667 -0.0218593585921569 0.0318421958294118 -0.344757400043137 -0.382389916519608 0.841902292215686 -0.538711588431373 -0.260954439913725 0.413548015255686 -0.773684928235294 -0.373556396954902 0.138719402031961 -0.37384970144902 -0.393467422252941 0.0234619223745098 -0.248216795965098 -0.352341100737647
"WALKING_UPSTAIRS" 20 0.136009641145098 0.123970523592157 -0.350273402882353 -0.154309297254902 -1.40448919666667 -1.03418172832118 -0.102050262388235 -0.254189885290196 -0.538183306363725 -0.426781868035294 -0.279373125931176 0.242821274641176 -0.619496847301765 -0.412970248566667 -0.305765634788235 -0.189544694211765 -0.189544694211765 -0.495055612117647 -0.231599731980392 -0.827324484901961 -0.248883834368627 0.135163506203137 -0.560870487352941 -0.443253044109804 -0.567169381339216 -1.02595760784314 -0.904706087843137 -0.241388107001961 0.210553474043137 -0.525250307490196 -0.495464058419608 -0.647576058647059 -0.953214990196078
"WALKING_DOWNSTAIRS" 20 0.370654299884444 0.607295807601778 -0.265541462426667 -0.0207314451111111 -1.18599687244444 -0.947952690866667 -0.0661965216688889 0.29403546316 -0.384038226964444 -0.316307315268889 -0.1328918378 0.263624010163556 -0.294485405566667 -0.392305938337778 -0.0584527374977778 0.394487949377778 0.394487949377778 -0.0145513995895556 0.0632656998226667 -0.54377530396 0.0787024255062222 1.08437903088889 -0.40201556892 -0.346639023309533 0.498948543684444 -0.761515141822222 -0.316322890735556 -0.298059369911111 0.275342925626667 0.152129921855556 0.0928296951777778 -0.252248090702222 -0.593325758502222
"SITTING" 20 -0.705036419848485 -0.950845635210152 -1.03747603133333 -0.061374511969697 -0.893644992954545 -0.784175830922727 -0.907421389939394 -0.964922560798485 -0.974921140188636 -1.01271494609091 -1.02517344334848 -0.881483589651515 -1.07341199251515 -1.02041402170758 -1.026325599 -1.89050207121212 -1.89050207121212 -1.95131244984848 -1.88064434545455 -1.95808642606061 -1.96518143954545 -1.88023031969697 -1.87254463257576 -1.96580936378788 -1.94393486484848 -1.95167038439394 -1.94834682287879 -1.92265876515152 -1.90014018606061 -1.88906468318182 -1.94432820681818 -1.89712482409091 -1.95133494212121
"STANDING" 20 -0.689133056575343 -0.893479916012055 -1.01354524157534 -0.0706851895890411 -1.26340143808219 -0.87157179701411 -0.883172716260274 -0.92391262879589 -0.965073130333781 -0.910882677697123 -0.973744833046712 -0.829976179783562 -1.02369337254795 -0.990848310435616 -1.00048507953425 -1.83307895219178 -1.83307895219178 -1.89507927136986 -1.72735843890411 -1.87426528945205 -1.93173890780822 -1.77071962191781 -1.84098168506849 -1.92280940082192 -1.8761917330137 -1.91671420561644 -1.77154512986301 -1.81188664068493 -1.8262819260274 -1.83987747547945 -1.87603293013699 -1.72856502191781 -1.85682572753425
"LAYING" 20 -0.7227412325 -0.978538808407353 -1.07684632092059 -1.40110563072059 -0.111135520294118 -0.4989452475 -0.894999127588235 -0.975894381810882 -0.988088142583338 -1.00765347589559 -1.06843187289706 -0.848729683602941 -1.08878688426471 -1.02031636005882 -1.04767336372059 -1.90023257073529 -1.90023257073529 -1.96483176088235 -1.92260097044118 -1.9678288025 -1.92672668882353 -1.93055694676471 -1.94829397602941 -1.97010386823529 -1.95567215426471 -1.96858401838235 -1.96777399205882 -1.94621254764706 -1.94727387058824 -1.89472115682353 -1.959260655 -1.93403815661765 -1.96310597352941
"WALKING" 21 -0.0186313168076923 0.0359270191682692 -0.273008058153846 -0.107051554423077 -1.33512907 -1.19588734826923 -0.0366636918165385 -0.0323624100344808 -0.435323946938462 -0.478165223230385 -0.456921760725 -0.213504006419231 -0.3257850823 -0.534419335865385 -0.557046867523077 -0.423165413692308 -0.423165413692308 -0.231987788417308 -0.693080079230769 -0.877300713846154 -0.582043343807692 0.0312836389192308 -0.465270093925 -0.307854814026923 -0.127406255676923 -0.849263570576923 -0.738516627115385 -0.791144966153846 -0.668767833903846 -0.689416180076923 -0.162683330628846 -0.921765424230769 -0.928920668846154
"WALKING_UPSTAIRS" 21 0.0243862624042553 0.0860655995893617 -0.345122193914894 -0.159734424680851 -1.37383324170213 -1.24245129234043 -0.320017791614894 -0.218838673006383 -0.598063897510638 -0.469300730042553 -0.61875927287234 0.0462472445357447 -0.717893331744681 -0.617671880424468 -0.571089908787234 -0.359519602640426 -0.359519602640426 -0.759231569510638 -0.589218723661702 -1.22565906212766 -0.532353388234043 0.104503293770213 -0.548877146978723 -0.899812429148936 -0.466328354702128 -1.12294253808511 -1.00794205574468 -0.924991218723404 -0.142670719725532 -0.661252060851064 -0.833165556553191 -0.958776983234043 -1.32989615914894
"WALKING_DOWNSTAIRS" 21 0.525804511844444 0.284016860695333 -0.169958018046667 -0.0675116222222222 -1.29678512022222 -1.10419481022222 0.0922918455244444 -0.101000825006667 -0.258616990665778 -0.568536641262222 -0.337518948133333 -0.201149472822222 -0.622294505124444 -0.516022057628889 -0.507181340722222 0.510113602715556 0.510113602715556 0.0150097605022222 -0.573270348202222 -0.961959540888889 0.371311280715556 0.459032365528889 -0.222053012277778 -0.0841762607733333 -0.220468208055556 -0.490075831632 -0.836538897 -0.697298612955556 -0.688993821777778 0.319023032486667 0.175647934261778 -0.890882258666667 -1.06247178288889
"SITTING" 21 -0.714237670352941 -0.981278531490588 -1.07162574950588 -0.0529050364705882 -0.957834692294118 -1.02220309995294 -0.913728413247059 -0.966900790864104 -0.985998975107412 -1.00828178335536 -1.04168823762588 -0.893840054305882 -1.0905877436 -1.02887100637969 -1.04059550302353 -1.94672925070588 -1.94672925070588 -1.97246809023529 -1.93619617541176 -1.98060958258824 -1.98298545741176 -1.93562223705882 -1.927271848 -1.97978700952941 -1.95952760741176 -1.97027999529412 -1.97445286976471 -1.95455415564706 -1.95597040741176 -1.94927682023529 -1.97233390823529 -1.94986695364706 -1.98107647741176
"STANDING" 21 -0.704467718539326 -0.96031009841382 -1.05654126288764 -0.101693326966292 -1.32383697483146 -1.16627569202247 -0.901608964235955 -0.953859341075225 -0.981236613929663 -0.981687715703371 -1.02979077923742 -0.872840695483146 -1.07506629097753 -1.01724596969663 -1.02924843334933 -1.91569419629213 -1.91569419629213 -1.94637167685393 -1.89545155359551 -1.95301077191011 -1.96122052280899 -1.89324006179775 -1.90273305044944 -1.95633349606742 -1.93052709146067 -1.95450398505618 -1.92152028011236 -1.91416350483146 -1.92255713449438 -1.92233317853933 -1.94256041382022 -1.9044861952809 -1.95383338022472
"LAYING" 21 -0.683694393766667 -0.975382727063778 -1.04890762001111 -1.12025444537778 -0.383740258111111 -0.164165305333333 -0.902811500781111 -0.959590386121444 -0.997882988081333 -1.00592447643333 -1.06594757782222 -0.883254779188889 -1.08105555484 -1.01662600438333 -1.04888936202222 -1.89478301466667 -1.89478301466667 -1.96135294933333 -1.89856803822222 -1.96816237844444 -1.91916382677778 -1.91732821811111 -1.90269119711111 -1.971250218 -1.94520384988889 -1.966556076 -1.94963739288889 -1.91156786066667 -1.96408192344444 -1.89821814211111 -1.95604900277778 -1.912085588 -1.96529843255556
"WALKING" 22 0.270205370804348 0.0836628855260217 -0.32046447973913 -0.0335470376086957 -1.2232842773913 -0.931769841782609 0.0986564728393478 0.261216924169565 -0.308718988154348 -0.317760708769565 -0.582410179702174 -0.0739128556456522 -0.359633963884783 -0.684066539130435 -0.291259396452174 -0.0893498753113044 -0.0893498753113044 0.134452892295652 -0.601383727630435 -0.965105841304348 -0.0750970397521739 0.149235930965217 -0.508860122043478 -0.0186999292304348 0.373419169835391 -0.625169046304348 -0.519144970847826 -0.982801313043478 -0.336675059282609 -0.405557804532609 0.224259473726087 -0.902397850217391 -1.03035139195652
"WALKING_UPSTAIRS" 22 0.33196539865881 0.223205267624762 -0.227164078083333 -0.0511794576190476 -1.27844713190476 -1.00895153117452 0.0791772970952381 -0.0208701578571429 -0.505320275669286 -0.166512901774762 -0.670876323304762 -0.142022136180952 -0.545149295933571 -0.742386675973809 -0.583154813119048 0.0515251335 0.0515251335 -0.183434194995238 -0.3305901008 -1.24374489333333 0.0766491649357143 0.360745311019048 -0.344773291869048 -0.106042830534524 -0.181282541831429 -0.943016678333333 -0.533596769214286 -0.997825823333333 -0.421744860833333 -0.420816733816667 -0.197101871830952 -0.603925031571429 -1.37786653785714
"WALKING_DOWNSTAIRS" 22 0.633077132194445 0.220012313775806 -0.433138497655556 -0.0194216927777778 -1.16803953222222 -0.865295227611111 0.188498625805556 0.0409739389444444 -0.466556744611111 -0.315310312311111 -0.62001866225 -0.2303470745 -0.355022500908333 -0.675797212197222 -0.406908145546111 0.464266700471667 0.464266700471667 -0.0517425609419444 -0.425255293541667 -1.07723902666667 0.5982403665 0.393176277638889 -0.706038333333333 0.0787982661583333 -0.03012099755 -0.955428031944444 -0.379967292416667 -1.09534673972222 -0.572234732416667 0.0980065983055556 -0.0960519951861111 -0.680280998194444 -1.28096195666667
